income,debt_ratio,payment_history,loan_count,loan_amount,age,credit_utilization,credit_score
43977.926088214226,0.10900919371050445,0.7,3,664.6894792596242,39.35159654578309,0.10452821241805678,619
20429.560192651454,0.20700143984835262,0.8,7,10942.926214939383,36.71844570984276,0.2931056351410607,585
35603.115832105825,0.27856890114410343,0.7,2,3772.5990416915733,38.763116583994496,0.5914317918338355,489
40787.22458080425,0.1169248202694525,0.6,6,771.3582526820871,19.295146854255744,0.06550456570017323,641
71142.44452437831,0.31549142985616624,0.6,0,1775.1135304166098,40.07994406080684,0.23122559154432254,524
56872.36579136923,0.3162212044643837,0.8,3,1373.0319898724474,41.66737155993804,0.16033318510134326,570
14739.19689274532,0.13422725697303833,0.8,4,3757.7188284419803,37.73904779996563,0.47599130961616115,554
56481.6793878959,0.22304193248192541,0.9,2,2085.1872800000097,34.0188854217387,0.3504560568620611,657
42298.35439167367,0.043855712182668656,0.7,2,2212.654279068763,27.575098698779207,0.3091726918441047,503
36461.55999388083,0.1366266134402893,0.8,3,1290.561738612129,38.38666280558301,0.41617374921007666,528
62233.52577681736,0.1935168773138802,0.6,4,872.9426626775729,31.17696708241236,0.7235611950004066,593
70619.99044991902,0.1753686069103065,0.9,4,6773.065658461156,44.22810147548372,0.2624411559794189,694
68625.60238232397,0.05910023636451087,0.9,0,8075.971250246547,37.77337562400239,0.127810157958644,643
33215.64953554723,0.10248072450369504,0.9,0,1531.634818676924,33.31813752059479,0.2832197225415659,593
43815.75248297571,0.22215603808345902,0.7,4,4909.200210304001,31.572807679468674,0.6599785430020048,486
56625.26862807128,0.5000285008772033,1.0,5,1220.2313739176652,33.413963471737695,0.12981849432104067,666
69510.90254244718,0.4009126906691318,0.8,4,6535.9579270433715,33.46217812002289,0.26780802637247203,648
40416.5152430942,0.2714066205793128,0.8,4,2603.5750181787844,34.22161086855357,0.15786069522695043,598
46286.82046672366,0.36171810344678385,1.0,6,1423.0728150950981,22.080834783019302,0.08309191927183363,735
27873.300519879434,0.525270632394125,0.8,2,1072.754300220074,37.38565332309619,0.11128096815723464,573
26075.867518386585,0.09372930398294126,0.8,3,8877.964870902924,36.703310430576884,0.38937249608187713,631
66250.51644788396,0.5416592873103925,1.0,2,741.902960017188,23.217264619485125,0.25339473578475774,631
77124.80057141646,0.37596276335834095,0.8,1,2755.8013430077585,37.30241578680528,0.40133829111470715,571
48559.797568393325,0.4574049041565562,0.6,7,437.45181941622263,34.88418886875354,0.4470341874392476,506
70070.65795784048,0.10113053816123027,0.5,3,1136.9386278845197,26.698254499410663,0.15347773176950344,586
57232.72050095268,0.1982753755768706,0.8,2,836.1351606420363,41.06324084479944,0.39142181107948754,632
37097.60490789751,0.4417852325659172,0.8,5,257.26028544936787,48.39089703047203,0.41949520773550686,515
57227.912110168276,0.2546060207547748,0.9,4,1745.7655958762061,29.272535484928618,0.6170593565737416,630
80760.73132931939,0.23121024686283925,0.4,5,2135.921252675527,36.04931737224682,0.6874194621476135,538
49283.47921780097,0.5268198911496275,0.9,2,923.3248184101724,47.488315056138724,0.04046529228313759,564
81292.87311628013,0.23330830747946868,0.8,3,1619.048083064132,18.0,0.5062968303895834,632
-2394.902081794884,0.31115695134245586,1.0,0,2362.0503062176367,53.928599615356624,0.5040081389940928,508
66438.05008750448,0.524666091044456,0.9,7,448.27979889140494,35.80344718507161,0.2480339505079056,659
51740.94136476342,0.559748196328072,1.0,7,3077.528819617468,42.575490952100246,0.3077728561198261,624
44019.85299068265,0.13000533513897383,0.7,2,5448.329959066445,18.0,0.2707341416334743,549
51835.21553071005,0.2266906582078569,0.8,2,3999.5696193533477,21.35024552062211,0.029013411673348515,589
10248.621707982144,0.39422686523611117,0.8,3,4079.821518559639,25.35078991578771,0.38456249827219235,505
45606.56224324976,0.5965756479476296,0.9,4,2556.5801188813375,24.433393558092256,0.27365963202092336,585
57142.25143023493,0.1326139166973097,0.7,2,4225.085951464956,18.0,0.17719121741663782,603
79557.88089483032,0.40259383540597493,1.0,5,8669.587027990548,23.089217262115817,0.23006893665760766,681
39634.59563452705,0.23855608755377553,0.9,1,36823.51713219272,26.689774828998104,0.27247094083027434,604
33830.12794213625,0.5207941326840836,0.8,0,1059.4451544457092,20.663981146004744,0.369609184303495,445
39964.85912830927,0.14495928591700527,0.6,4,1300.1950995324626,49.883274216372016,0.5469780273804187,509
68308.04235404148,0.5300851166238831,0.9,1,1129.1281942626117,41.37454646941648,0.6405393116198929,502
56575.02219319369,0.3911389771858987,0.8,1,10661.835147454392,27.643338293636873,0.19782926179466637,552
39404.79592465922,0.21296874618134354,0.8,2,14111.124235725969,40.80305419959787,0.1745896559604869,582
60265.34866226712,0.06885748190542336,0.7,1,6382.303498783881,38.35659615407396,0.33414864225887614,576
51941.55098696081,0.3495093655024614,1.0,1,789.486216747036,18.0,0.38000462270580065,651
69372.89981065778,0.2538970213381382,0.8,1,2205.4197813057976,39.297658506089135,0.34694222186162194,605
35958.93812245295,0.049966501551172604,0.9,3,4225.920548818992,30.828578567433617,0.40697742543777105,649
43446.75706804464,0.5390471040258038,1.0,4,4194.459913701369,41.90571573062086,0.4205262416449441,579
42157.83693735685,0.2180087472010178,0.9,3,20675.344759093095,24.178605285958263,0.05169322021629882,667
20729.701037357627,0.5118208698936791,0.5,2,8621.41021285295,40.438558369310016,0.27319915931877076,391
55922.40554129152,0.36383550059999703,0.9,3,8215.500054387901,45.51391559723366,0.10222409703234933,697
55221.105443597786,0.5445112071782316,0.6,2,1955.9141443919252,38.98446063691954,0.18689047799549435,535
50102.269132849215,0.021424560859513445,0.9,3,4517.722343057766,18.0,0.22847059226496658,648
45308.25733249706,0.30393615862501594,0.6,2,576.2129170628085,59.58703742111243,0.056738437684621015,508
21692.585158991715,0.6520465348706161,0.8,4,3239.8073318648444,40.94983178352525,0.23794919480801935,546
41587.09354469282,0.14106139002088292,0.9,2,3559.6104743900796,32.608283044790014,0.3894881339823499,613
43145.70966946461,0.2987765014304245,0.8,4,852.368026593872,41.233653333771095,0.2721393539978447,610
33954.45461556762,0.09442851918802522,0.9,1,2210.5090350125283,56.12215200130393,0.1807491867359432,605
46774.285766679815,0.6359035595895273,0.8,2,12946.462042732086,20.865549905586967,0.4021630084319459,414
58081.01713629077,0.21821606088093304,0.8,4,2869.8537022340142,45.93007501319161,0.542587610452962,574
87723.7180242106,0.31548241620622397,0.8,4,5564.520432142839,33.336064457579276,0.488771301842463,650
53491.55625663678,0.2607079261211888,0.8,2,32522.515355378124,31.826587915820966,0.22026834600386241,599
55151.00781445529,0.4224273898295277,0.7,7,1891.6993288466454,32.4243197829848,0.3489979263728889,568
48511.081684676654,0.17082926524558278,0.9,2,6977.3867915430355,18.0,0.4320197299664801,619
11624.575694019171,0.2565863199801682,0.6,1,2474.7916338224595,39.80512216215231,0.22800459649760338,421
49469.722491015666,0.2651574433650202,0.6,0,9012.25541855475,18.0,0.3461352616924466,425
51204.604198820525,0.06069065270309632,1.0,3,2853.4688881512852,29.773412818040164,0.5365218035041343,621
99264.84224970572,0.03981419539660806,1.0,2,8569.978593789865,29.972465850641413,0.3396299947591904,764
46152.78070437755,0.3354249355384948,0.8,2,11772.156899508811,31.176143660220653,0.4960564658189836,576
56030.94684667225,0.04610898882254193,0.8,4,2432.116963563159,18.0,0.20164615046982548,702
49305.764605895136,0.22876947246039814,0.9,1,8552.580423847554,43.90381369527904,0.25902860072358375,639
26626.43924760936,0.12774179627077423,0.9,2,534.815007985781,18.0,0.3864404326340141,540
72856.45629030041,0.2880155464028137,0.7,2,3391.716062074503,25.7374584560094,0.37974501336460603,564
65038.66065373548,0.41482868396751027,0.8,3,11034.056500444907,29.548769369535854,0.4150670250911841,596
65820.63894086094,0.412519320532224,0.9,1,32222.02474510076,31.85587736682225,0.14728725905668374,607
31812.25090410522,0.32382135747885105,0.6,3,843.5634220342463,38.81023403038343,0.5245020691559903,468
78055.88621872198,0.31353705931765424,0.7,2,964.7120212104822,35.19634017913679,0.10553685214457659,633
21962.97874415438,0.4400307639755862,0.9,6,1764.4422047886985,54.31064751091334,0.27844090718068654,639
61737.14187600541,0.3212658186958191,0.7,4,3513.9796580595334,38.479830615918736,0.5247452780534451,516
93809.11251619957,0.18063380661030148,0.9,4,1558.9776404924658,37.75455523298837,0.7593108069619687,723
30189.27349738623,0.04570184569445863,0.8,2,7280.762855913134,29.242433604914517,0.09014383326356244,611
38674.04540794456,0.48569234685371127,0.9,1,2248.815340665005,38.03234774445377,0.11807050748186675,557
51993.02730175282,0.6518362739185918,1.0,9,1461.7622190223133,30.11487411161452,0.5668145472185736,600
39930.48691767602,0.19314955151795596,0.9,6,1050.5212480570528,30.20741809680215,0.3892399948766927,614
18986.731378677345,0.20605113739292036,0.9,3,3149.6685340744316,66.70738588125252,0.38510944243926093,593
51371.25949612055,0.04119536324293344,0.8,4,4722.778629854735,50.42758056101036,0.026711604409797234,701
28753.925725477904,0.2056788360416841,0.8,3,7388.831348633117,26.31233604606666,0.06429476247802483,586
59471.84861270363,0.25109787232048447,0.9,4,2027.4858050003395,41.49022343419884,0.11887745524380983,614
31611.515315323937,0.13708514515114265,1.0,5,4786.492563376115,37.70227540587473,0.34028628982643244,679
80998.68810035079,0.1302740052424783,0.7,2,14410.267677754922,28.372651913143834,0.32704936572439613,663
34334.93415327526,0.27226555093312327,1.0,2,10195.052836623914,55.84253974701042,0.3430788597734442,614
43558.76967588649,0.24611140006925436,0.9,4,1963.0152646548518,32.99458043579378,0.464644690071678,603
66270.3443473934,0.1412021092298885,0.8,1,5885.382599085392,48.85052944165019,0.3500945129683413,635
25382.713671320897,0.4861145992171175,0.7,7,2485.404557758209,28.41371545958993,0.06608685931224861,541
54549.19869208259,0.014780399990921697,0.7,2,1925.1114095996852,45.998509716899704,0.37533114674296847,594
76142.85508564857,0.4539745004458399,0.7,5,1176.064434811569,48.358465096689315,0.067914101221877,610
17850.335308775448,0.14232334105250088,0.9,5,17563.7192566821,25.3014968922814,0.22824095001176606,623
53692.677170646086,0.24148516808347148,0.7,5,1473.7520138565726,31.715756830009013,0.6637797605831591,561
55197.65588496847,0.33406224991965594,0.9,1,2546.3950410682774,34.135147026340555,0.23886154412840963,606
65636.45743554621,0.2810880917112684,0.9,5,443.38647381486345,51.34345357901938,0.10869285617262762,726
25260.98578243836,0.2061293731635253,0.8,5,8954.933799529379,50.530848278412485,0.4026727598315022,520
23590.867738314475,0.18514483032691872,0.7,2,2884.1692908215614,31.04228851733286,0.26156120260855803,522
60438.83131233795,0.24593288911295919,1.0,4,9779.082997678324,31.16255636897365,0.6323898261529463,700
55939.693464663724,0.4382524363063503,1.0,5,4243.896403129215,37.45164934993302,0.33473552907293996,640
55009.85700691753,0.3490695177338801,0.7,6,3410.040185308239,19.285741138719704,0.3404313968553395,619
56928.964189939514,0.11797091530700014,0.7,3,6905.41949663105,47.721453956438765,0.27093215107111124,619
36399.505568430184,0.5547513375151625,0.8,3,2948.1050014793377,26.36922509651412,0.625012330374689,532
54645.07394322007,0.07677377226121533,0.8,4,473.54759639435565,35.973341504103864,0.15439399578931517,680
55861.44946597362,0.4839746396768906,0.7,1,3885.3268417796826,49.01409555491,0.33213966103604237,533
35712.97163947264,0.36769343785541203,0.7,2,9061.531640338928,39.45273734271859,0.3139178948088438,523
87315.49022289514,0.08133912099374865,0.8,10,1257.5276834850958,31.023309523341744,0.04462419376488893,803
59476.65841823575,0.45553429315943345,0.9,5,362.638424651053,24.772748542212113,0.27748893752267884,682
26173.93005594703,0.3740042746314323,0.9,3,1452.7373043383423,34.45095180638603,0.3112683672520583,593
63131.07217267659,0.34039059318099796,0.8,3,4141.461239175468,32.1069197219316,0.5140307674261645,613
30506.36659545357,0.1467751624799286,0.9,2,918.0507073428988,61.24721682834809,0.4338210864815686,579
65741.69207484904,0.26731000106425495,0.9,3,2655.274832320592,26.946833559858504,0.06710773656967127,677
73171.91158014808,0.16045474274024674,0.8,2,4489.345996610823,29.680176710863968,0.6993346431146454,563
33586.353632965795,0.30505491860505535,0.9,5,1240.0631149531705,24.977086981210263,0.5193626341136046,612
69267.52258488644,0.10389755243693713,0.7,2,10845.18966046589,32.4075497547818,0.1914721178528643,653
58255.61853872996,0.5856177790771253,0.9,5,5872.554727870202,40.22062669097241,0.20187301842451866,575
66441.2031998898,0.28277292831949336,0.8,3,1090.4850099059902,25.537066665170002,0.45111061210075143,660
87935.85965307895,0.21349160042160203,0.7,2,5978.994311771384,38.52826881802831,0.5065488571549625,592
45092.23767994259,0.3559589768372399,0.8,4,1305.117661346806,22.877280009440486,0.36130872931905456,610
34925.27671285021,0.5734595733853664,0.9,3,1780.8963767445937,44.32395417892083,0.21332894284603102,547
32209.711407489533,0.1639735907199302,0.8,4,3111.035398724799,30.42793626232834,0.07072308027180335,621
33683.79430069123,0.41380820189462775,0.7,3,6796.915846114649,31.730788019532003,0.29848371599416923,434
48457.96581171791,0.2933154218576188,0.5,2,2852.6280462867803,49.0692900263672,0.1835933309641786,500
56823.03949633288,0.24207956740808184,0.8,5,4507.2953347350385,30.636772770051223,0.04840392374078123,629
55533.815986600384,0.027126752195815736,0.7,2,12500.772714879044,38.97155152592432,0.6351352741143808,602
66543.66498072048,0.3306799193500325,1.0,1,3870.970421541029,42.06105491504502,0.4488570475217406,600
50260.03783755814,0.40271808547001314,0.6,4,1586.0402084739392,48.01112928092968,0.32091651423297574,504
79070.68154314633,0.49027942323195844,0.6,2,5988.507956054973,38.28257004812375,0.21384339338484662,533
44706.86333524088,0.4097408355054224,0.8,5,1725.782093092541,31.83032761775725,0.5578050138134061,585
104403.38333179237,0.23165967049274275,0.7,3,2235.6446549711873,29.77974837088631,0.08246995310665568,685
62513.34695530013,0.13816533619505017,0.8,4,5237.245677206176,38.14836391720892,0.13853677564295372,661
32856.848871674345,0.031426297406720205,0.9,2,5355.088683024541,27.410042871945294,0.5134132822716013,632
28582.150038777752,0.42131836858830984,0.7,1,2486.8579713968597,40.40239605488997,0.10700460217247158,503
59649.448304863705,0.33242093563212066,0.8,3,2180.161085251272,37.01057414567522,0.17175525661510543,602
45530.74429348298,0.26139806288100587,0.8,3,18528.818036668843,23.331333498189082,0.05159098377664586,552
64280.00988184184,0.13597794871736024,0.8,5,332.8117989055506,22.714559058161857,0.5227128031372752,687
59464.7524914709,0.05855693160632409,0.7,5,4293.384290575925,35.827109326819304,0.23940106255562052,635
48543.42174686254,0.6014318584295841,0.7,1,3032.1461859844085,32.12802658951863,0.5756995223546959,462
33064.1256386319,0.542582950337692,0.9,2,1954.4926022023255,43.15706703999201,0.3539261687380861,546
19703.055506282708,0.6298113016787912,0.8,6,3976.7911264187333,25.826778518193702,0.5347153051416345,447
41069.70095865958,0.5844102972718348,0.5,1,1124.3336604288975,42.31684602769213,0.29830203725186044,383
67127.97588646944,0.2623930633446406,0.8,3,810.2969194198264,42.60094758937058,0.18384201242420212,590
54281.87488260408,0.13723390477446187,0.6,3,8443.07156498307,23.17866689629007,0.214300790135238,539
25085.22442576024,0.21205340635920894,0.7,4,1520.7689345217384,32.77221813332176,0.37804470369050824,541
53463.61851702364,0.14378316666901567,0.8,4,2637.2734651687074,48.66253699695454,0.30253601259510454,655
57706.347594576735,0.16497031625303862,0.9,5,312.48441149964566,39.00673826148399,0.11049204068265654,742
32322.85127597734,0.35072344799765787,0.9,2,526.2396292328646,34.01404811394513,0.49293779614933547,551
53074.50211891056,0.1236767140023194,0.8,1,3838.0367229954986,43.581958262129575,0.3217677286227667,561
51164.17436892,0.3001301290644164,0.8,1,8809.429463460254,30.086331825258167,0.046434063066668786,588
27140.594043387537,0.08817666749276759,0.7,3,1500.9308093685768,31.721562476619443,0.04804748917313823,595
57155.747206965665,0.2813573235923288,0.7,4,15245.878115174646,36.685325953000735,0.38599319932254733,578
61215.690527364684,0.2627604540410931,0.9,5,10787.647655771927,49.20941308922298,0.1300172155716163,691
71661.02486350553,0.5717220352780182,0.7,6,7225.410626660754,25.7918145777244,0.41143586893390516,622
71076.04104069807,0.09787928660380361,0.8,5,8811.966992659794,39.70689431557678,0.48296937060791795,685
22446.61264085818,0.18090841061389792,0.9,2,11098.109524955233,31.003928918859835,0.2531421774261287,552
31243.499201697545,0.19189297244548909,0.8,4,1771.917034845836,47.426594934519855,0.5825135512853027,573
60300.7053441732,0.4378854504808222,0.6,3,1858.2681394079407,42.65700113306927,0.4127340148720514,464
60275.71901824418,0.27657048229760856,0.9,3,5980.790768366146,34.235269285720626,0.08912752918647167,681
60300.95372612096,0.3600801505110385,0.9,4,859.565116336108,40.97036158349894,0.2243085745813434,647
127054.62981309442,0.29820374710933634,0.9,1,4155.6422430049415,29.236234549230396,0.2333945086518632,674
61417.81021386334,0.11032125402614003,0.9,1,4717.616213922401,28.663085998332058,0.43117883498646936,623
72711.31280361197,0.1518890752929192,0.8,6,5997.185680371655,60.23343348571573,0.45747481269432777,667
69080.03526986405,0.390328238498523,0.9,1,5289.381606752429,31.27193753423098,0.3769247196683225,647
63027.825026115956,0.33110688613123673,0.7,2,822.4539352704112,36.7802456903209,0.1975934598481362,526
43694.61510719309,0.2008776114080248,0.9,2,541.5357479893581,31.073619240304865,0.4146363878007033,612
65179.38440986535,0.04897961730116127,0.8,2,3184.065833783039,22.148186792553854,0.46885879164453165,641
34543.495709248564,0.12330677773666152,0.9,4,34397.644638391714,24.79365533920151,0.16681542250004908,651
45263.62786519982,0.3349205797884951,0.5,6,1140.0289412949035,38.38437765375747,0.36708660369925766,501
40292.72904341793,0.1397202806821597,0.8,5,2160.02064307196,20.88584469191126,0.32475381340470494,599
51637.482787726454,0.5791007161606667,0.7,2,4015.5615918693657,27.886602523268166,0.30404379067055315,507
96293.17133347018,0.7419448036885942,0.7,3,1739.028378233523,41.52220075538712,0.5771425652513694,504
12654.696148165036,0.229838746712316,0.7,4,5740.817729229615,37.2644441607332,0.499892164757226,496
63725.20380749027,0.4154026027994106,0.7,2,6068.656939633499,30.875876029326264,0.313927912348161,570
17745.682576206967,0.3325062048861093,1.0,4,13926.155482719076,30.566877343906707,0.5186788659257998,610
40561.36268421133,0.426517797894386,0.7,1,5166.59656778495,24.702453431257602,0.17801690698279599,538
71779.01193934731,0.6609010846342681,0.9,0,2142.4421316991875,57.292261575675646,0.29144989512256486,500
51285.60038190926,0.2930990674380786,0.7,3,7102.769162381256,25.171888863074273,0.13957276302006008,633
28445.104441413878,0.013338125594690553,0.6,4,2863.192489023742,45.10564839490388,0.23393305595547487,547
35693.925814800634,0.33712256543589203,0.6,1,2044.6214391959668,18.0,0.4654797662110507,438
63591.95497869352,0.5170278545537692,0.9,5,1971.0202173813946,43.75329477419388,0.258542627735784,567
35392.66736565727,0.057227944692269175,0.9,2,1818.6548914994676,44.7726696792967,0.21923910302702274,604
54329.1717916395,0.6068938944826024,0.9,1,8859.726175723667,25.677424151866408,0.29495641394352334,573
50911.436798076276,0.6435601389477845,0.9,2,8729.701345195923,28.826114411722664,0.3552636023880607,509
36967.99304788366,0.44023672812312487,1.0,4,3952.6061061417354,45.680091714137106,0.25408224599161233,634
92878.8817865065,0.07909472550479474,0.8,2,1909.059052289503,23.582755424559984,0.10603110621679601,654
62678.38044636023,0.26411880581258146,0.5,0,3596.86105533599,39.368269868967595,0.3893489384337084,448
9497.148266847857,0.1450596760975019,0.8,1,1429.3417586500518,28.22917314697117,0.8094208053993929,390
53729.08629538855,0.34464245759930123,0.8,2,2718.05843211293,44.00617122191693,0.15711482197661925,566
36764.27070463224,0.12057825936537216,0.8,5,657.4530754520206,53.62483113045626,0.1603321423138769,659
67048.66669592448,0.5177780423520806,0.8,3,2659.961909239888,24.939247045033177,0.19646968267141945,613
34149.58523134599,0.2290506178869762,0.6,4,7125.900349579525,40.88906943717847,0.4258482637401908,538
47705.27117066202,0.21150460958675008,0.8,2,1750.5641394399374,44.782724169362965,0.39348875612109097,641
60099.745579609145,0.19627872082327022,1.0,3,8341.798040096679,18.0,0.3294899360761589,678
67315.10388340242,0.18236175387586814,0.8,1,5503.111635979255,45.04408836304076,0.4633446500130349,602
25994.071858884476,0.2522517475269617,0.5,0,4609.403928406655,38.50443148307781,0.5773131678694008,382
43309.97528318103,0.04065240918944571,0.8,0,1698.10307611627,41.411378872852154,0.14911422954181983,615
40501.09377678088,0.3578187963663263,0.8,3,1200.1745013919024,18.0,0.3723537881251221,573
36933.41534852576,0.15550326169247852,1.0,1,8132.285663696107,42.43896467544851,0.1505872070438491,647
85309.08480562194,0.4235698184514463,0.9,4,919.7752555328921,33.170921495108985,0.27896812555241807,720
58099.63421921911,0.44685219369483503,0.7,1,2016.7877459374904,23.609793224283706,0.41534704856539884,476
24782.320913299096,0.4449458737235301,0.9,4,3813.383865755911,42.012426449290594,0.6572083670926545,555
68357.23894109552,0.3495493880605239,0.9,2,33348.226651647914,43.11155271877635,0.45192440513776583,613
92443.12394025267,0.3159843982220047,0.8,1,6110.029551952558,34.23229307347187,0.29828894581199805,569
70649.30521102293,0.49764687439639277,0.6,1,1537.7135885613948,38.62862674611864,0.005957011626046607,517
19612.60068091973,0.35301906041150677,1.0,3,2928.7840627648156,33.382525319536356,0.5528799476142655,598
40315.31854267497,0.348523207774895,0.7,1,2360.5446592238,21.247397085323513,0.21187297969609034,513
75338.22298373246,0.39836736091044056,0.9,4,4137.517492316151,33.55712922047849,0.27597519995788533,620
35846.61068762439,0.5924717736409679,0.7,3,8084.081728097259,46.998469325648955,0.4206452304034087,472
58876.38856292457,0.6535663036221161,0.5,5,1605.4020005425473,47.140781798544324,0.1794088834342238,412
65492.68106858674,0.06796828775507222,0.9,1,3622.044154519263,26.745244015355876,0.5014692587030375,664
31461.390568438343,0.44717098881103223,0.9,5,7914.978044267576,37.39487393802594,0.4256677229137619,537
48809.492878763995,0.11589173380314252,0.9,3,899.6524866678219,35.7671473480738,0.32517736118825263,678
-14825.346801381449,0.28143334907335055,0.7,5,2596.4812877156583,39.942418945995634,0.43277656799825925,483
29512.247173314205,0.11956740938013885,0.9,2,2063.4578490694835,35.520808445244285,0.12436359898617802,572
44948.636972136796,0.19888562321116215,0.9,6,2923.48778696722,42.22191022135986,0.055972274352267856,681
25044.33636070301,0.07044139226118197,0.9,2,324.22968922017697,30.86146052166913,0.23053169063587875,615
82648.22607863271,0.4551597928900048,0.9,3,1474.9323633405622,46.03345085391272,0.5716477467492719,588
21397.172440787348,0.379625712051158,1.0,2,361.2063615746237,29.688605532432156,0.5316210457748152,580
41199.11026606032,0.6618131445009781,0.7,5,1026.4297214315716,36.92504307788483,0.5152917681613369,414
52614.81154572183,0.44064618606645983,0.7,2,3411.206253252919,41.65666479635419,0.4896207018454687,470
78825.4657813223,0.06948792611562547,0.8,3,4492.361694403663,37.173215199746465,0.2187753726039889,686
21282.756976411212,0.5095985612755747,0.8,4,2009.9883027797737,18.0,0.16977715922281966,585
73263.27504309919,0.1493362462553793,0.8,5,360.49298001380913,37.99114508679849,0.3129762017007997,711
50204.66122039174,0.314720980619649,0.7,1,1657.7847772530642,41.893746134047376,0.5081385634950402,491
30369.826979040983,0.10387418789996018,0.8,4,849.884334634998,37.979523574224366,0.13071509419136032,611
59242.06948526541,0.5929483893002673,0.8,3,2309.63267377563,44.41294790279706,0.15045341731666395,604
53981.1939114694,0.14932316516690733,0.8,7,3281.8445111484157,46.71895960085155,0.07959690536154118,714
37995.66245682411,0.17296957661999926,0.7,3,594.9507487567976,28.05207087552453,0.2081776656305362,575
